customer_id,age,job,credit_amount,duration,housing,purpose,risk,is_default
48406,40,highly skilled,3329,15,own,furniture,bad,1
48407,43,skilled,9476,51,own,vacation,good,0
48408,60,skilled,16495,34,rent,education,good,0
48409,61,skilled,11191,39,own,education,good,0
48410,57,skilled,11787,24,own,vacation,good,0
48411,29,unskilled,19456,22,rent,business,bad,1
48412,18,skilled,6190,58,free,education,bad,1
48413,67,unskilled,5657,39,free,vacation,bad,1
48414,51,unskilled,14676,19,rent,car,good,0
48415,61,highly skilled,19588,33,rent,education,good,0
48416,36,unemployed,11204,16,rent,vacation,good,0
48417,40,unemployed,11907,59,own,vacation,good,0
48418,24,skilled,3130,43,free,education,bad,1
48419,24,skilled,15837,45,own,furniture,good,0
48420,18,unemployed,15266,54,own,furniture,bad,1
48421,35,unemployed,8767,59,free,vacation,good,0
48422,25,unskilled,522,12,own,furniture,bad,1
48423,42,skilled,10203,23,free,business,good,0
48424,59,unemployed,15459,38,own,education,good,0
48425,46,unemployed,9965,16,rent,business,bad,1
48426,40,unskilled,3481,46,rent,business,good,0
48427,46,highly skilled,12817,54,rent,furniture,good,0
48428,18,unskilled,5129,25,free,vacation,good,0
48429,32,unemployed,18031,47,own,vacation,good,0
48430,32,skilled,14262,44,rent,vacation,good,0
48431,45,highly skilled,12379,23,rent,car,good,0
48432,53,unskilled,11291,47,own,furniture,good,0
48433,59,highly skilled,4056,55,rent,furniture,good,0
48434,57,highly skilled,7636,20,rent,education,good,0
48435,49,unskilled,14425,40,free,education,good,0
48436,63,skilled,17572,9,own,business,good,0
48437,30,unemployed,15664,43,own,furniture,bad,1
48438,38,unemployed,13411,40,free,vacation,bad,1
48439,66,skilled,16553,51,rent,car,good,0
48440,56,highly skilled,13169,44,rent,vacation,good,0
48441,55,skilled,19667,49,own,car,good,0
48442,26,highly skilled,2824,48,rent,car,good,0
48443,37,unskilled,13830,33,own,education,bad,1
48444,37,highly skilled,2191,43,own,car,good,0
48445,25,unemployed,17741,29,free,education,good,0
48446,31,unemployed,7430,11,own,business,good,0
48447,37,highly skilled,6904,35,rent,car,good,0
48448,52,unemployed,12256,39,rent,vacation,good,0
48449,62,skilled,16394,10,free,furniture,good,0
48450,38,highly skilled,14062,16,free,education,good,0
48451,58,skilled,5444,14,free,furniture,good,0
48452,58,unemployed,2558,18,own,education,bad,1
48453,39,skilled,16368,22,free,business,good,0
48454,60,highly skilled,8803,51,rent,furniture,bad,1
48455,23,skilled,7067,48,own,vacation,good,0
48456,61,skilled,8585,13,free,vacation,bad,1
48457,44,unemployed,12371,56,free,vacation,good,0
48458,21,unemployed,17818,32,own,business,bad,1
48459,21,highly skilled,10735,7,rent,business,good,0
48460,45,highly skilled,11353,24,own,business,good,0
48461,44,unemployed,7530,44,rent,business,good,0
48462,34,unskilled,12650,36,rent,business,bad,1
48463,56,unemployed,19513,56,own,furniture,good,0
48464,55,unskilled,12502,48,own,education,good,0
48465,69,skilled,958,27,free,vacation,good,0
48466,46,highly skilled,12549,16,rent,furniture,good,0
48467,57,skilled,11476,19,free,furniture,bad,1
48468,24,skilled,16924,21,own,business,bad,1
48469,25,unemployed,11968,35,own,furniture,good,0
48470,58,highly skilled,16474,39,own,business,good,0
48471,50,unskilled,18355,59,own,business,good,0
48472,49,unemployed,12321,19,own,furniture,good,0
48473,52,unemployed,15244,37,rent,business,good,0
48474,35,skilled,5431,59,rent,business,good,0
48475,68,unskilled,8464,40,own,vacation,good,0
48476,60,unemployed,5387,41,rent,furniture,bad,1
48477,33,highly skilled,2632,31,free,car,good,0
48478,35,unskilled,18477,17,free,furniture,good,0
48479,55,unemployed,12508,58,free,business,bad,1
48480,42,skilled,16600,13,own,education,good,0
48481,51,unemployed,13084,30,free,education,good,0
48482,21,unskilled,829,28,rent,business,good,0
48483,22,skilled,15742,10,own,vacation,good,0
48484,31,unemployed,7542,18,rent,vacation,bad,1
48485,18,unskilled,1700,21,own,car,good,0
48486,39,unskilled,15775,36,free,furniture,good,0
48487,63,skilled,889,55,free,furniture,bad,1
48488,38,skilled,12579,12,rent,car,bad,1
48489,30,highly skilled,18892,44,free,vacation,bad,1
48490,65,highly skilled,15502,37,rent,education,good,0
48491,53,unemployed,8518,52,free,education,good,0
48492,46,highly skilled,841,44,own,business,good,0
48493,55,highly skilled,3775,38,rent,car,bad,1
48494,26,skilled,19509,35,free,education,good,0
48495,50,unemployed,14081,21,own,vacation,bad,1
48496,39,unskilled,2781,43,own,furniture,good,0
48497,34,skilled,12109,30,rent,vacation,good,0
48498,40,unskilled,10810,50,free,car,good,0
48499,53,highly skilled,19299,37,free,business,good,0
48500,23,highly skilled,12579,30,free,vacation,good,0
48501,65,highly skilled,16855,41,free,vacation,good,0
48502,56,unskilled,17736,52,rent,car,good,0
48503,46,unemployed,19151,41,free,car,good,0
48504,44,skilled,3434,45,own,business,good,0
48505,22,highly skilled,11161,8,rent,furniture,good,0
48506,26,highly skilled,17526,50,free,education,good,0
48507,41,unemployed,18025,41,free,furniture,good,0
48508,36,skilled,8847,48,rent,vacation,good,0
48509,50,unemployed,15273,51,own,education,good,0
48510,47,unemployed,8521,14,rent,vacation,good,0
48511,57,highly skilled,8094,23,rent,car,good,0
48512,69,highly skilled,10132,44,rent,education,good,0
48513,21,unemployed,7296,38,rent,furniture,bad,1
48514,49,unskilled,1004,53,rent,car,good,0
48515,66,highly skilled,12526,18,rent,education,good,0
48516,18,skilled,7904,17,own,car,good,0
48517,51,highly skilled,10584,8,free,furniture,good,0
48518,38,unskilled,10360,21,free,vacation,good,0
48519,48,unskilled,10967,37,free,vacation,good,0
48520,31,unemployed,11995,25,rent,car,good,0
48521,43,unemployed,5557,40,rent,car,good,0
48522,39,unskilled,8991,25,free,business,good,0
48523,51,skilled,4940,35,rent,vacation,good,0
48524,50,unemployed,1144,21,free,education,bad,1
48525,30,unskilled,7806,45,rent,furniture,good,0
48526,49,skilled,19843,50,rent,vacation,good,0
48527,25,skilled,17987,42,free,education,good,0
48528,39,unskilled,6585,38,own,car,good,0
48529,58,unskilled,10474,31,own,vacation,good,0
48530,37,skilled,17477,52,own,furniture,bad,1
48531,38,skilled,6249,53,rent,car,good,0
48532,51,unskilled,10742,21,free,furniture,good,0
48533,66,unskilled,9477,34,free,furniture,good,0
48534,47,highly skilled,2145,40,free,business,good,0
48535,23,skilled,1146,36,free,vacation,good,0
48536,52,unemployed,702,32,free,car,good,0
48537,44,highly skilled,3874,33,rent,vacation,good,0
48538,37,highly skilled,6193,31,rent,furniture,good,0
48539,66,skilled,17985,31,free,furniture,good,0
48540,55,skilled,13322,57,rent,education,bad,1
48541,57,highly skilled,18062,23,rent,car,good,0
48542,31,skilled,13828,50,rent,furniture,bad,1
48543,27,skilled,10378,50,free,business,good,0
48544,69,unemployed,14451,10,free,car,good,0
48545,59,unskilled,7028,10,own,furniture,bad,1
48546,32,highly skilled,15438,35,free,vacation,bad,1
48547,57,skilled,7911,12,free,vacation,good,0
48548,60,unskilled,16224,14,own,furniture,good,0
48549,65,unskilled,5729,16,free,vacation,bad,1
48550,20,unskilled,4549,58,rent,vacation,good,0
48551,32,skilled,5419,34,rent,furniture,bad,1
48552,62,highly skilled,11703,41,own,furniture,good,0
48553,48,highly skilled,15632,40,rent,vacation,good,0
48554,28,skilled,9351,39,own,furniture,good,0
48555,63,skilled,7369,44,rent,business,good,0
48556,56,highly skilled,10495,49,rent,education,bad,1
48557,36,highly skilled,18134,31,rent,furniture,bad,1
48558,32,highly skilled,1793,18,free,education,bad,1
48559,55,unemployed,16304,24,free,vacation,bad,1
48560,37,unskilled,11975,15,rent,furniture,good,0
48561,39,unemployed,8434,16,rent,car,good,0
48562,24,unemployed,852,35,free,business,bad,1
48563,31,skilled,1136,41,rent,car,good,0
48564,21,unskilled,5564,9,free,vacation,good,0
48565,26,unskilled,9282,42,own,car,good,0
48566,56,highly skilled,17832,35,rent,car,good,0
48567,42,skilled,11498,37,rent,car,good,0
48568,64,skilled,6919,15,rent,education,good,0
48569,52,highly skilled,3373,48,rent,education,good,0
48570,54,highly skilled,2370,35,own,car,bad,1
48571,66,unemployed,7891,50,rent,vacation,good,0
48572,44,highly skilled,3129,36,rent,business,good,0
48573,45,highly skilled,16226,48,free,vacation,good,0
48574,41,skilled,12208,46,own,car,bad,1
48575,50,unemployed,19582,47,rent,vacation,good,0
48576,50,unskilled,11215,28,own,vacation,good,0
48577,33,unemployed,17761,16,rent,business,good,0
48578,40,skilled,15788,18,own,education,good,0
48579,63,unskilled,15926,44,free,education,good,0
48580,28,unemployed,4606,58,own,car,bad,1
48581,63,highly skilled,4335,53,own,business,bad,1
48582,57,unemployed,4266,59,rent,car,bad,1
48583,36,unskilled,2142,48,rent,vacation,bad,1
48584,51,unemployed,13349,29,own,business,good,0
48585,40,unemployed,14466,49,free,vacation,bad,1
48586,27,unemployed,14967,28,rent,education,good,0
48587,54,highly skilled,18737,38,own,car,good,0
48588,64,skilled,14525,31,free,vacation,good,0
48589,18,skilled,13393,24,rent,vacation,good,0
48590,19,skilled,15900,44,own,education,bad,1
48591,68,unemployed,12408,26,own,vacation,bad,1
48592,39,unskilled,12091,52,free,education,good,0
48593,34,unemployed,6640,15,rent,education,bad,1
48594,64,unemployed,1905,53,free,vacation,good,0
48595,41,skilled,11489,34,free,furniture,good,0
48596,67,skilled,13892,59,rent,car,good,0
48597,38,highly skilled,18394,46,free,car,bad,1
48598,57,unemployed,1486,40,free,business,bad,1
48599,46,highly skilled,18707,21,rent,vacation,good,0
48600,31,highly skilled,9594,40,rent,vacation,bad,1
48601,25,highly skilled,18761,39,rent,furniture,good,0
48602,47,skilled,6821,39,free,business,good,0
48603,39,highly skilled,17995,42,rent,education,good,0
48604,40,unemployed,8996,49,own,education,good,0
48605,57,highly skilled,12702,26,own,education,good,0
48606,68,skilled,4026,19,rent,vacation,good,0
48607,30,unemployed,7139,11,rent,business,bad,1
48608,45,unemployed,10180,26,own,vacation,good,0
48609,47,unskilled,2823,23,own,car,good,0
48610,22,skilled,4046,12,free,car,bad,1
48611,27,unskilled,3872,44,rent,education,good,0
48612,56,skilled,957,43,rent,vacation,good,0
48613,26,skilled,1465,30,rent,vacation,good,0
48614,31,skilled,16104,24,rent,education,good,0
48615,55,unskilled,13855,57,rent,education,good,0
48616,27,highly skilled,18225,36,rent,education,bad,1
48617,50,skilled,4703,57,own,car,good,0
48618,28,unemployed,2886,56,free,education,good,0
48619,57,unemployed,1942,29,free,education,good,0
48620,23,skilled,7055,37,rent,car,bad,1
48621,34,skilled,16767,36,own,business,good,0
48622,53,skilled,17772,53,own,education,bad,1
48623,23,highly skilled,560,34,free,education,good,0
48624,64,skilled,5157,57,rent,vacation,good,0
48625,27,highly skilled,6719,39,rent,vacation,good,0
48626,66,highly skilled,7895,58,own,vacation,good,0
48627,59,skilled,15725,9,rent,furniture,good,0
48628,22,skilled,8535,49,own,furniture,good,0
48629,36,highly skilled,18138,48,own,education,bad,1
48630,24,unskilled,12336,55,rent,car,good,0
48631,41,highly skilled,16719,46,free,car,bad,1
48632,68,unemployed,11238,33,free,vacation,bad,1
48633,59,skilled,835,26,own,business,good,0
48634,36,unskilled,7081,7,rent,education,good,0
48635,28,unskilled,3638,52,own,vacation,bad,1
48636,20,skilled,3017,59,own,furniture,good,0
48637,47,unskilled,14407,27,own,business,bad,1
48638,60,unemployed,10935,21,rent,vacation,bad,1
48639,55,skilled,14023,43,rent,furniture,good,0
48640,23,highly skilled,17025,49,rent,education,bad,1
48641,64,skilled,3956,11,free,car,good,0
48642,52,unemployed,9986,22,own,education,good,0
48643,39,unskilled,7783,22,free,business,good,0
48644,28,skilled,12876,57,free,education,good,0
48645,25,unemployed,1792,32,free,education,good,0
48646,44,highly skilled,11220,11,own,car,bad,1
48647,46,unemployed,5131,9,own,education,good,0
48648,25,skilled,6037,9,free,car,good,0
48649,40,unemployed,11134,28,free,education,good,0
48650,46,highly skilled,14513,27,own,vacation,good,0
48651,33,skilled,6668,58,free,furniture,good,0
48652,52,unskilled,6035,56,rent,vacation,good,0
48653,25,skilled,5684,29,own,education,good,0
48654,25,highly skilled,15294,10,own,car,good,0
48655,62,highly skilled,5641,41,rent,vacation,good,0
48656,50,skilled,4159,8,own,business,good,0
48657,59,highly skilled,8308,42,rent,business,bad,1
48658,22,unemployed,10627,50,own,business,good,0
48659,54,unemployed,7286,17,own,furniture,bad,1
48660,34,unskilled,16216,28,own,education,good,0
48661,39,skilled,12369,21,rent,furniture,good,0
48662,31,unskilled,6384,55,free,furniture,good,0
48663,55,unemployed,19695,41,free,car,good,0
48664,49,unskilled,4822,13,free,furniture,good,0
48665,31,highly skilled,10151,7,rent,vacation,bad,1
48666,61,skilled,13074,34,own,car,bad,1
48667,37,skilled,4118,29,rent,car,good,0
48668,39,skilled,7871,57,own,car,bad,1
48669,47,unemployed,1892,39,free,business,good,0
48670,50,highly skilled,2513,48,rent,vacation,good,0
48671,22,unemployed,12748,41,rent,business,good,0
48672,35,highly skilled,6154,12,own,furniture,bad,1
48673,63,highly skilled,4164,19,rent,education,good,0
48674,24,skilled,14555,28,free,car,good,0
48675,46,unemployed,564,48,own,business,bad,1
48676,64,unskilled,7364,59,own,car,bad,1
48677,26,unskilled,4457,11,rent,furniture,good,0
48678,64,skilled,7661,6,free,car,good,0
48679,65,unemployed,14300,42,free,furniture,good,0
48680,58,highly skilled,3680,49,own,business,good,0
48681,24,skilled,4850,23,own,car,good,0
48682,24,unskilled,7062,41,rent,furniture,bad,1
48683,66,unskilled,18994,48,rent,vacation,good,0
48684,60,highly skilled,17954,32,free,education,bad,1
48685,23,unemployed,622,33,rent,vacation,good,0
48686,63,unskilled,9070,20,free,education,good,0
48687,64,unemployed,12820,12,free,furniture,good,0
48688,57,unemployed,2338,6,rent,vacation,good,0
48689,44,unskilled,3985,39,own,vacation,good,0
48690,21,unskilled,12730,57,free,vacation,bad,1
48691,18,skilled,1032,9,free,business,good,0
48692,23,unemployed,19554,37,free,vacation,good,0
48693,48,skilled,3156,48,rent,furniture,good,0
48694,18,unemployed,19877,51,rent,car,good,0
48695,22,unskilled,14198,25,own,vacation,good,0
48696,36,unemployed,17983,14,rent,car,bad,1
48697,22,skilled,12820,11,rent,car,good,0
48698,22,unemployed,18891,57,own,education,good,0
48699,66,unskilled,15931,56,free,education,good,0
48700,48,skilled,7448,46,rent,car,good,0
48701,61,unemployed,4886,26,rent,education,bad,1
48702,24,unemployed,13589,45,rent,furniture,good,0
48703,32,unemployed,4372,21,free,business,good,0
48704,68,unemployed,2750,6,free,business,good,0
48705,30,highly skilled,15868,49,own,furniture,bad,1
48706,29,unemployed,4189,41,own,education,good,0
48707,36,unskilled,12930,45,free,furniture,good,0
48708,30,unskilled,9807,53,own,business,good,0
48709,44,skilled,18193,23,own,education,good,0
48710,55,unemployed,19300,49,own,education,good,0
48711,50,highly skilled,15114,45,free,furniture,bad,1
48712,23,highly skilled,1847,14,free,business,good,0
48713,30,unskilled,14273,52,rent,car,good,0
48714,30,highly skilled,16582,26,own,vacation,bad,1
48715,30,unskilled,5164,14,own,vacation,good,0
48716,37,unemployed,928,17,own,education,good,0
48717,53,skilled,3563,42,rent,education,good,0
48718,54,unemployed,1751,29,own,car,good,0
48719,62,highly skilled,4357,10,free,furniture,good,0
48720,26,skilled,12382,18,free,vacation,good,0
48721,34,skilled,11936,40,rent,business,bad,1
48722,52,unskilled,6180,41,rent,business,good,0
48723,69,skilled,3234,31,own,education,bad,1
48724,35,unskilled,9325,54,free,vacation,good,0
48725,42,highly skilled,9308,55,own,furniture,good,0
48726,32,unskilled,4017,36,own,education,good,0
48727,40,unemployed,5063,49,rent,vacation,good,0
48728,18,highly skilled,15482,58,rent,education,good,0
48729,58,unemployed,15165,26,own,vacation,good,0
48730,55,highly skilled,8021,28,free,business,good,0
48731,35,skilled,15946,16,own,education,good,0
48732,18,highly skilled,18513,45,free,business,good,0
48733,56,unemployed,5164,12,rent,furniture,bad,1
48734,27,highly skilled,2964,41,own,vacation,good,0
48735,48,unemployed,19413,57,free,education,good,0
48736,55,skilled,16451,53,own,education,good,0
48737,24,unemployed,17035,56,free,business,bad,1
48738,55,unskilled,18899,24,free,furniture,good,0
48739,25,highly skilled,14339,26,rent,furniture,bad,1
48740,51,unemployed,868,35,rent,car,good,0
48741,26,unemployed,13814,12,free,business,good,0
48742,42,unemployed,18194,15,free,furniture,good,0
48743,44,unskilled,6390,26,free,car,good,0
48744,58,skilled,6783,28,free,vacation,good,0
48745,24,unskilled,18073,54,own,furniture,good,0
48746,49,skilled,2385,32,own,vacation,good,0
48747,26,unskilled,12209,20,own,vacation,good,0
48748,34,unemployed,10024,44,own,business,good,0
48749,52,unskilled,2837,50,own,car,bad,1
48750,65,highly skilled,16504,34,free,business,good,0
48751,33,skilled,1387,34,own,vacation,bad,1
48752,19,unemployed,9148,21,rent,furniture,good,0
48753,60,skilled,16660,35,rent,business,bad,1
48754,48,unemployed,5646,12,own,furniture,good,0
48755,33,unemployed,13183,33,own,business,good,0
48756,64,highly skilled,4963,26,own,car,bad,1
48757,50,unskilled,16029,35,free,car,good,0
48758,38,highly skilled,6588,7,rent,business,bad,1
48759,34,skilled,12049,19,rent,business,good,0
48760,52,unskilled,16722,41,free,furniture,good,0
48761,68,skilled,19037,55,rent,vacation,good,0
48762,69,unskilled,11329,9,free,business,good,0
48763,24,highly skilled,654,40,free,business,bad,1
48764,46,unemployed,5342,42,free,vacation,good,0
48765,28,skilled,9465,57,free,education,good,0
48766,47,skilled,12225,48,rent,car,good,0
